scenario_id,factor_id,stressed_value
SP-019,RATE-HKD-OIS-010M,0.02898225
SP-019,RATE-HKD-OIS-015M,0.02908228
SP-019,RATE-HKD-OIS-020M,0.02916987
SP-019,RATE-HKD-OIS-030M,0.02932179
SP-019,RATE-HKD-OIS-060M,0.02967975
SP-019,RATE-HKD-OIS-090M,0.02996332
SP-019,RATE-HKD-OIS-120M,0.03020628
SP-019,RATE-HKD-OIS-180M,0.03061944
SP-019,RATE-HKD-OIS-240M,0.03097172
SP-019,RATE-HKD-OIS-360M,0.03156834
SP-019,RATE-HKD-GOVT-001M,0.03071780
SP-019,RATE-HKD-GOVT-002M,0.03076217
SP-019,RATE-HKD-GOVT-003M,0.03079795
SP-019,RATE-HKD-GOVT-005M,0.03085848
SP-019,RATE-HKD-GOVT-007M,0.03091080
SP-019,RATE-HKD-GOVT-010M,0.03098006
SP-019,RATE-HKD-GOVT-015M,0.03108009
SP-019,RATE-HKD-GOVT-020M,0.03116769
SP-019,RATE-HKD-GOVT-030M,0.03131960
SP-019,RATE-HKD-GOVT-060M,0.03167757
SP-019,RATE-HKD-GOVT-090M,0.03196114
SP-019,RATE-HKD-GOVT-120M,0.03220409
SP-019,RATE-HKD-GOVT-180M,0.03261725
SP-019,RATE-HKD-GOVT-240M,0.03296953
SP-019,RATE-HKD-GOVT-360M,0.03356615
SP-019,RATE-HKD-SWAP-001M,0.03271561
SP-019,RATE-HKD-SWAP-002M,0.03275998
SP-019,RATE-HKD-SWAP-003M,0.03279577
SP-019,RATE-HKD-SWAP-005M,0.03285629
SP-019,RATE-HKD-SWAP-007M,0.03290861
SP-019,RATE-HKD-SWAP-010M,0.03297787
SP-019,RATE-HKD-SWAP-015M,0.03307790
SP-019,RATE-HKD-SWAP-020M,0.03316550
SP-019,RATE-HKD-SWAP-030M,0.03331741
SP-019,RATE-HKD-SWAP-060M,0.03367538
SP-019,RATE-HKD-SWAP-090M,0.03395895
SP-019,RATE-HKD-SWAP-120M,0.03420190
SP-019,RATE-HKD-SWAP-180M,0.03461506
SP-019,RATE-HKD-SWAP-240M,0.03496734
SP-019,RATE-HKD-SWAP-360M,0.03556396
SP-019,RATE-HKD-INFLATION-001M,0.03471342
SP-019,RATE-HKD-INFLATION-002M,0.03475779
SP-019,RATE-HKD-INFLATION-003M,0.03479358
SP-019,RATE-HKD-INFLATION-005M,0.03485411
SP-019,RATE-HKD-INFLATION-007M,0.03490643
SP-019,RATE-HKD-INFLATION-010M,0.03497569
SP-019,RATE-HKD-INFLATION-015M,0.03507571
SP-019,RATE-HKD-INFLATION-020M,0.03516331
SP-019,RATE-HKD-INFLATION-030M,0.03531522
SP-019,RATE-HKD-INFLATION-060M,0.03567319
SP-019,RATE-HKD-INFLATION-090M,0.03595676
SP-019,RATE-HKD-INFLATION-120M,0.03619971
SP-019,RATE-HKD-INFLATION-180M,0.03661287
SP-019,RATE-HKD-INFLATION-240M,0.03696515
SP-019,RATE-HKD-INFLATION-360M,0.03756177
SP-019,RATE-KRW-OIS-001M,0.03021999
SP-019,RATE-KRW-OIS-002M,0.03026436
SP-019,RATE-KRW-OIS-003M,0.03030014
SP-019,RATE-KRW-OIS-005M,0.03036067
SP-019,RATE-KRW-OIS-007M,0.03041299
SP-019,RATE-KRW-OIS-010M,0.03048225
SP-019,RATE-KRW-OIS-015M,0.03058228
SP-019,RATE-KRW-OIS-020M,0.03066987
SP-019,RATE-KRW-OIS-030M,0.03082179
SP-019,RATE-KRW-OIS-060M,0.03117975
SP-019,RATE-KRW-OIS-090M,0.03146332
SP-019,RATE-KRW-OIS-120M,0.03170628
SP-019,RATE-KRW-OIS-180M,0.03211944
SP-019,RATE-KRW-OIS-240M,0.03247172
SP-019,RATE-KRW-OIS-360M,0.03306834
SP-019,RATE-KRW-GOVT-001M,0.03221780
SP-019,RATE-KRW-GOVT-002M,0.03226217
SP-019,RATE-KRW-GOVT-003M,0.03229795
SP-019,RATE-KRW-GOVT-005M,0.03235848
SP-019,RATE-KRW-GOVT-007M,0.03241080
SP-019,RATE-KRW-GOVT-010M,0.03248006
SP-019,RATE-KRW-GOVT-015M,0.03258009
SP-019,RATE-KRW-GOVT-020M,0.03266769
SP-019,RATE-KRW-GOVT-030M,0.03281960
SP-019,RATE-KRW-GOVT-060M,0.03317757
SP-019,RATE-KRW-GOVT-090M,0.03346114
SP-019,RATE-KRW-GOVT-120M,0.03370409
SP-019,RATE-KRW-GOVT-180M,0.03411725
SP-019,RATE-KRW-GOVT-240M,0.03446953
SP-019,RATE-KRW-GOVT-360M,0.03506615
SP-019,RATE-KRW-SWAP-001M,0.03421561
SP-019,RATE-KRW-SWAP-002M,0.03425998
SP-019,RATE-KRW-SWAP-003M,0.03429577
SP-019,RATE-KRW-SWAP-005M,0.03435629
SP-019,RATE-KRW-SWAP-007M,0.03440861
SP-019,RATE-KRW-SWAP-010M,0.03447787
SP-019,RATE-KRW-SWAP-015M,0.03457790
SP-019,RATE-KRW-SWAP-020M,0.03466550
SP-019,RATE-KRW-SWAP-030M,0.03481741
SP-019,RATE-KRW-SWAP-060M,0.03517538
SP-019,RATE-KRW-SWAP-090M,0.03545895
SP-019,RATE-KRW-SWAP-120M,0.03570190
SP-019,RATE-KRW-SWAP-180M,0.03611506
SP-019,RATE-KRW-SWAP-240M,0.03646734
SP-019,RATE-KRW-SWAP-360M,0.03706396
SP-019,RATE-KRW-INFLATION-001M,0.03621342
SP-019,RATE-KRW-INFLATION-002M,0.03625779
SP-019,RATE-KRW-INFLATION-003M,0.03629358
SP-019,RATE-KRW-INFLATION-005M,0.03635411
SP-019,RATE-KRW-INFLATION-007M,0.03640643
SP-019,RATE-KRW-INFLATION-010M,0.03647569
SP-019,RATE-KRW-INFLATION-015M,0.03657571
SP-019,RATE-KRW-INFLATION-020M,0.03666331
SP-019,RATE-KRW-INFLATION-030M,0.03681522
SP-019,RATE-KRW-INFLATION-060M,0.03717319
SP-019,RATE-KRW-INFLATION-090M,0.03745676
SP-019,RATE-KRW-INFLATION-120M,0.03769971
SP-019,RATE-KRW-INFLATION-180M,0.03811287
SP-019,RATE-KRW-INFLATION-240M,0.03846515
SP-019,RATE-KRW-INFLATION-360M,0.03906177
SP-019,RATE-CNY-OIS-001M,0.03171999
SP-019,RATE-CNY-OIS-002M,0.03176436
SP-019,RATE-CNY-OIS-003M,0.03180014
SP-019,RATE-CNY-OIS-005M,0.03186067
SP-019,RATE-CNY-OIS-007M,0.03191299
SP-019,RATE-CNY-OIS-010M,0.03198225
SP-019,RATE-CNY-OIS-015M,0.03208228
SP-019,RATE-CNY-OIS-020M,0.03216987
SP-019,RATE-CNY-OIS-030M,0.03232179
SP-019,RATE-CNY-OIS-060M,0.03267975
SP-019,RATE-CNY-OIS-090M,0.03296332
SP-019,RATE-CNY-OIS-120M,0.03320628
SP-019,RATE-CNY-OIS-180M,0.03361944
SP-019,RATE-CNY-OIS-240M,0.03397172
SP-019,RATE-CNY-OIS-360M,0.03456834
SP-019,RATE-CNY-GOVT-001M,0.03371780
SP-019,RATE-CNY-GOVT-002M,0.03376217
SP-019,RATE-CNY-GOVT-003M,0.03379795
SP-019,RATE-CNY-GOVT-005M,0.03385848
SP-019,RATE-CNY-GOVT-007M,0.03391080
SP-019,RATE-CNY-GOVT-010M,0.03398006
SP-019,RATE-CNY-GOVT-015M,0.03408009
SP-019,RATE-CNY-GOVT-020M,0.03416769
SP-019,RATE-CNY-GOVT-030M,0.03431960
SP-019,RATE-CNY-GOVT-060M,0.03467757
SP-019,RATE-CNY-GOVT-090M,0.03496114
SP-019,RATE-CNY-GOVT-120M,0.03520409
SP-019,RATE-CNY-GOVT-180M,0.03561725
SP-019,RATE-CNY-GOVT-240M,0.03596953
SP-019,RATE-CNY-GOVT-360M,0.03656615
SP-019,RATE-CNY-SWAP-001M,0.03571561
SP-019,RATE-CNY-SWAP-002M,0.03575998
SP-019,RATE-CNY-SWAP-003M,0.03579577
SP-019,RATE-CNY-SWAP-005M,0.03585629
SP-019,RATE-CNY-SWAP-007M,0.03590861
SP-019,RATE-CNY-SWAP-010M,0.03597787
SP-019,RATE-CNY-SWAP-015M,0.03607790
SP-019,RATE-CNY-SWAP-020M,0.03616550
SP-019,RATE-CNY-SWAP-030M,0.03631741
SP-019,RATE-CNY-SWAP-060M,0.03667538
SP-019,RATE-CNY-SWAP-090M,0.03695895
SP-019,RATE-CNY-SWAP-120M,0.03720190
SP-019,RATE-CNY-SWAP-180M,0.03761506
SP-019,RATE-CNY-SWAP-240M,0.03796734
SP-019,RATE-CNY-SWAP-360M,0.03856396
SP-019,RATE-CNY-INFLATION-001M,0.03771342
SP-019,RATE-CNY-INFLATION-002M,0.03775779
SP-019,RATE-CNY-INFLATION-003M,0.03779358
SP-019,RATE-CNY-INFLATION-005M,0.03785411
SP-019,RATE-CNY-INFLATION-007M,0.03790643
SP-019,RATE-CNY-INFLATION-010M,0.03797569
SP-019,RATE-CNY-INFLATION-015M,0.03807571
SP-019,RATE-CNY-INFLATION-020M,0.03816331
SP-019,RATE-CNY-INFLATION-030M,0.03831522
SP-019,RATE-CNY-INFLATION-060M,0.03867319
SP-019,RATE-CNY-INFLATION-090M,0.03895676
SP-019,RATE-CNY-INFLATION-120M,0.03919971
SP-019,RATE-CNY-INFLATION-180M,0.03961287
SP-019,RATE-CNY-INFLATION-240M,0.03996515
SP-019,RATE-CNY-INFLATION-360M,0.04056177
SP-019,CREDIT-G001-006M,0.00185173
SP-019,CREDIT-G001-012M,0.00370003
SP-019,CREDIT-G001-024M,0.00738637
SP-019,CREDIT-G001-036M,0.01105908
SP-019,CREDIT-G001-060M,0.01836377
SP-019,CREDIT-G001-084M,0.02779460
SP-019,CREDIT-G001-120M,0.03606336
SP-019,CREDIT-G001-144M,0.04296297
SP-019,CREDIT-G001-180M,0.05321395
SP-019,CREDIT-G001-240M,0.07058466
SP-019,CREDIT-G001-300M,0.08763642
SP-019,CREDIT-G001-360M,0.10437509
SP-019,CREDIT-G002-006M,0.00193158
SP-019,CREDIT-G002-012M,0.00385942
SP-019,CREDIT-G002-024M,0.00770396
SP-019,CREDIT-G002-036M,0.01153365
SP-019,CREDIT-G002-060M,0.01914877
SP-019,CREDIT-G002-084M,0.02887472
SP-019,CREDIT-G002-120M,0.03760549
SP-019,CREDIT-G002-144M,0.04480032
SP-019,CREDIT-G002-180M,0.05548566
SP-019,CREDIT-G002-240M,0.07355548
SP-019,CREDIT-G002-300M,0.09127933
SP-019,CREDIT-G002-360M,0.10866384
SP-019,CREDIT-G003-006M,0.00201142
SP-019,CREDIT-G003-012M,0.00401879
SP-019,CREDIT-G003-024M,0.00802144
SP-019,CREDIT-G003-036M,0.01200800
SP-019,CREDIT-G003-060M,0.01993314
SP-019,CREDIT-G003-084M,0.02995361
SP-019,CREDIT-G003-120M,0.03914516
SP-019,CREDIT-G003-144M,0.04663415
SP-019,CREDIT-G003-180M,0.05775193
SP-019,CREDIT-G003-240M,0.07651683
SP-019,CREDIT-G003-300M,0.09490773
SP-019,CREDIT-G003-360M,0.11293208
SP-019,CREDIT-G004-006M,0.00209126
SP-019,CREDIT-G004-012M,0.00417814
SP-019,CREDIT-G004-024M,0.00833882
SP-019,CREDIT-G004-036M,0.01248213
SP-019,CREDIT-G004-060M,0.02071688
SP-019,CREDIT-G004-084M,0.03103129
SP-019,CREDIT-G004-120M,0.04068237
SP-019,CREDIT-G004-144M,0.04846447
SP-019,CREDIT-G004-180M,0.06001278
SP-019,CREDIT-G004-240M,0.07946872
SP-019,CREDIT-G004-300M,0.09852165
SP-019,CREDIT-G004-360M,0.11717990
SP-019,CREDIT-G005-006M,0.00217109
SP-019,CREDIT-G005-012M,0.00433746
SP-019,CREDIT-G005-024M,0.00865610
SP-019,CREDIT-G005-036M,0.01295602
SP-019,CREDIT-G005-060M,0.02149999
SP-019,CREDIT-G005-084M,0.03210775
SP-019,CREDIT-G005-120M,0.04221712
SP-019,CREDIT-G005-144M,0.05029128
SP-019,CREDIT-G005-180M,0.06226821
SP-019,CREDIT-G005-240M,0.08241120
SP-019,CREDIT-G005-300M,0.10212116
SP-019,CREDIT-G005-360M,0.12140741
SP-019,CREDIT-G006-006M,0.00225091
SP-019,CREDIT-G006-012M,0.00449675
SP-019,CREDIT-G006-024M,0.00897328
SP-019,CREDIT-G006-036M,0.01342969
SP-019,CREDIT-G006-060M,0.02228248
SP-019,CREDIT-G006-084M,0.03318299
SP-019,CREDIT-G006-120M,0.04374942
SP-019,CREDIT-G006-144M,0.05211459
SP-019,CREDIT-G006-180M,0.06451825
SP-019,CREDIT-G006-240M,0.08534429
SP-019,CREDIT-G006-300M,0.10570633
SP-019,CREDIT-G006-360M,0.12561468
SP-019,CREDIT-G007-006M,0.00233073
SP-019,CREDIT-G007-012M,0.00465602
SP-019,CREDIT-G007-024M,0.00929036
SP-019,CREDIT-G007-036M,0.01390313
SP-019,CREDIT-G007-060M,0.02306434
SP-019,CREDIT-G007-084M,0.03425702
SP-019,CREDIT-G007-120M,0.04527928
SP-019,CREDIT-G007-144M,0.05393441
SP-019,CREDIT-G007-180M,0.06676291
SP-019,CREDIT-G007-240M,0.08826803
SP-019,CREDIT-G007-300M,0.10927719
SP-019,CREDIT-G007-360M,0.12980183
SP-019,CREDIT-G008-006M,0.00241054
SP-019,CREDIT-G008-012M,0.00481526
SP-019,CREDIT-G008-024M,0.00960734
SP-019,CREDIT-G008-036M,0.01437634
SP-019,CREDIT-G008-060M,0.02384557
SP-019,CREDIT-G008-084M,0.03532983
SP-019,CREDIT-G008-120M,0.04680669
SP-019,CREDIT-G008-144M,0.05575074
SP-019,CREDIT-G008-180M,0.06900220
SP-019,CREDIT-G008-240M,0.09118244
SP-019,CREDIT-G008-300M,0.11283382
SP-019,CREDIT-G008-360M,0.13396896
SP-019,CREDIT-G009-006M,0.00249034
SP-019,CREDIT-G009-012M,0.00497448
SP-019,CREDIT-G009-024M,0.00992421
SP-019,CREDIT-G009-036M,0.01484933
SP-019,CREDIT-G009-060M,0.02462618
SP-019,CREDIT-G009-084M,0.03640143
SP-019,CREDIT-G009-120M,0.04833166
SP-019,CREDIT-G009-144M,0.05756360
SP-019,CREDIT-G009-180M,0.07123613
SP-019,CREDIT-G009-240M,0.09408755
SP-019,CREDIT-G009-300M,0.11637627
SP-019,CREDIT-G009-360M,0.13811614
SP-019,CREDIT-G010-006M,0.00257014
SP-019,CREDIT-G010-012M,0.00513367
SP-019,CREDIT-G010-024M,0.01024099
SP-019,CREDIT-G010-036M,0.01532209
SP-019,CREDIT-G010-060M,0.02540617
SP-019,CREDIT-G010-084M,0.03747182
SP-019,CREDIT-G010-120M,0.04985420
SP-019,CREDIT-G010-144M,0.05937298
SP-019,CREDIT-G010-180M,0.07346471
SP-019,CREDIT-G010-240M,0.09698339
SP-019,CREDIT-G010-300M,0.11990459
SP-019,CREDIT-G010-360M,0.14224349
SP-019,CREDIT-G011-006M,0.00264993
SP-019,CREDIT-G011-012M,0.00529284
SP-019,CREDIT-G011-024M,0.01055766
SP-019,CREDIT-G011-036M,0.01579462
SP-019,CREDIT-G011-060M,0.02618553
SP-019,CREDIT-G011-084M,0.03854100
SP-019,CREDIT-G011-120M,0.05137430
SP-019,CREDIT-G011-144M,0.06117890
SP-019,CREDIT-G011-180M,0.07568797
SP-019,CREDIT-G011-240M,0.09986999
SP-019,CREDIT-G011-300M,0.12341884
SP-019,CREDIT-G011-360M,0.14635110
SP-019,CREDIT-G012-006M,0.00272971
SP-019,CREDIT-G012-012M,0.00545198
SP-019,CREDIT-G012-024M,0.01087423
SP-019,CREDIT-G012-036M,0.01626692
SP-019,CREDIT-G012-060M,0.02696427
SP-019,CREDIT-G012-084M,0.03960897
SP-019,CREDIT-G012-120M,0.05289198
SP-019,CREDIT-G012-144M,0.06298136
SP-019,CREDIT-G012-180M,0.07790590
SP-019,CREDIT-G012-240M,0.10274739
SP-019,CREDIT-G012-300M,0.12691909
SP-019,CREDIT-G012-360M,0.15043906
SP-019,CREDIT-G013-006M,0.00280949
SP-019,CREDIT-G013-012M,0.00561109
SP-019,CREDIT-G013-024M,0.01119070
SP-019,CREDIT-G013-036M,0.01673900
SP-019,CREDIT-G013-060M,0.02774239
SP-019,CREDIT-G013-084M,0.04067574
SP-019,CREDIT-G013-120M,0.05440723
SP-019,CREDIT-G013-144M,0.06478036
SP-019,CREDIT-G013-180M,0.08011853
SP-019,CREDIT-G013-240M,0.10561560
SP-019,CREDIT-G013-300M,0.13040537
SP-019,CREDIT-G013-360M,0.15450746
SP-019,CREDIT-G014-006M,0.00288926
SP-019,CREDIT-G014-012M,0.00577018
SP-019,CREDIT-G014-024M,0.01150707
SP-019,CREDIT-G014-036M,0.01721085
SP-019,CREDIT-G014-060M,0.02851989
SP-019,CREDIT-G014-084M,0.04174129
SP-019,CREDIT-G014-120M,0.05592007
SP-019,CREDIT-G014-144M,0.06657592
SP-019,CREDIT-G014-180M,0.08232586
SP-019,CREDIT-G014-240M,0.10847467
SP-019,CREDIT-G014-300M,0.13387776
SP-019,CREDIT-G014-360M,0.15855640
SP-019,CREDIT-G015-006M,0.00296903
SP-019,CREDIT-G015-012M,0.00592924
SP-019,CREDIT-G015-024M,0.01182333
SP-019,CREDIT-G015-036M,0.01768248
SP-019,CREDIT-G015-060M,0.02929676
SP-019,CREDIT-G015-084M,0.04280564
SP-019,CREDIT-G015-120M,0.05743048
SP-019,CREDIT-G015-144M,0.06836804
SP-019,CREDIT-G015-180M,0.08452791
SP-019,CREDIT-G015-240M,0.11132461
SP-019,CREDIT-G015-300M,0.13733630
SP-019,CREDIT-G015-360M,0.16258597
SP-019,CREDIT-G016-006M,0.00304879
SP-019,CREDIT-G016-012M,0.00608828
SP-019,CREDIT-G016-024M,0.01213950
SP-019,CREDIT-G016-036M,0.01815388
SP-019,CREDIT-G016-060M,0.03007301
SP-019,CREDIT-G016-084M,0.04386879
SP-019,CREDIT-G016-120M,0.05893849
SP-019,CREDIT-G016-144M,0.07015673
SP-019,CREDIT-G016-180M,0.08672469
SP-019,CREDIT-G016-240M,0.11416546
SP-019,CREDIT-G016-300M,0.14078105
SP-019,CREDIT-G016-360M,0.16659627
SP-019,CREDIT-G017-006M,0.00312854
SP-019,CREDIT-G017-012M,0.00624730
SP-019,CREDIT-G017-024M,0.01245556
SP-019,CREDIT-G017-036M,0.01862505
SP-019,CREDIT-G017-060M,0.03084864
SP-019,CREDIT-G017-084M,0.04493074
SP-019,CREDIT-G017-120M,0.06044409
SP-019,CREDIT-G017-144M,0.07194200
SP-019,CREDIT-G017-180M,0.08891622
SP-019,CREDIT-G017-240M,0.11699725
SP-019,CREDIT-G017-300M,0.14421207
SP-019,CREDIT-G017-360M,0.17058738
SP-019,CREDIT-G018-006M,0.00320829
SP-019,CREDIT-G018-012M,0.00640628
SP-019,CREDIT-G018-024M,0.01277153
SP-019,CREDIT-G018-036M,0.01909600
SP-019,CREDIT-G018-060M,0.03162365
SP-019,CREDIT-G018-084M,0.04599149
SP-019,CREDIT-G018-120M,0.06194728
SP-019,CREDIT-G018-144M,0.07372384
SP-019,CREDIT-G018-180M,0.09110251
SP-019,CREDIT-G018-240M,0.11982001
SP-019,CREDIT-G018-300M,0.14762940
SP-019,CREDIT-G018-360M,0.17455940
SP-019,CREDIT-G019-006M,0.00328803
SP-019,CREDIT-G019-012M,0.00656525
SP-019,CREDIT-G019-024M,0.01308739
SP-019,CREDIT-G019-036M,0.01956672
SP-019,CREDIT-G019-060M,0.03239805
SP-019,CREDIT-G019-084M,0.04705104
SP-019,CREDIT-G019-120M,0.06344807
SP-019,CREDIT-G019-144M,0.07550227
SP-019,CREDIT-G019-180M,0.09328356
SP-019,CREDIT-G019-240M,0.12263376
SP-019,CREDIT-G019-300M,0.15103312
SP-019,CREDIT-G019-360M,0.17851243
SP-019,CREDIT-G020-006M,0.00336776
SP-019,CREDIT-G020-012M,0.00672418
SP-019,CREDIT-G020-024M,0.01340315
SP-019,CREDIT-G020-036M,0.02003721
SP-019,CREDIT-G020-060M,0.03317182
SP-019,CREDIT-G020-084M,0.04810938
SP-019,CREDIT-G020-120M,0.06494647
SP-019,CREDIT-G020-144M,0.07727729
SP-019,CREDIT-G020-180M,0.09545939
SP-019,CREDIT-G020-240M,0.12543854
SP-019,CREDIT-G020-300M,0.15442326
SP-019,CREDIT-G020-360M,0.18244654
SP-019,CREDIT-G021-006M,0.00344749
SP-019,CREDIT-G021-012M,0.00688309
SP-019,CREDIT-G021-024M,0.01371881
SP-019,CREDIT-G021-036M,0.02050748
SP-019,CREDIT-G021-060M,0.03394497
SP-019,CREDIT-G021-084M,0.04916654
SP-019,CREDIT-G021-120M,0.06644247
SP-019,CREDIT-G021-144M,0.07904892
SP-019,CREDIT-G021-180M,0.09763002
SP-019,CREDIT-G021-240M,0.12823436
SP-019,CREDIT-G021-300M,0.15779988
SP-019,CREDIT-G021-360M,0.18636184
SP-019,CREDIT-G022-006M,0.00352721
SP-019,CREDIT-G022-012M,0.00704198
SP-019,CREDIT-G022-024M,0.01403437
SP-019,CREDIT-G022-036M,0.02097753
SP-019,CREDIT-G022-060M,0.03471751
SP-019,CREDIT-G022-084M,0.05022250
SP-019,CREDIT-G022-120M,0.06793608
SP-019,CREDIT-G022-144M,0.08081715
SP-019,CREDIT-G022-180M,0.09979546
SP-019,CREDIT-G022-240M,0.13102127
SP-019,CREDIT-G022-300M,0.16116304
SP-019,CREDIT-G022-360M,0.19025840
SP-019,CREDIT-G023-006M,0.00360692
SP-019,CREDIT-G023-012M,0.00720084
SP-019,CREDIT-G023-024M,0.01434983
SP-019,CREDIT-G023-036M,0.02144735
SP-019,CREDIT-G023-060M,0.03548942
SP-019,CREDIT-G023-084M,0.05127726
SP-019,CREDIT-G023-120M,0.06942731
SP-019,CREDIT-G023-144M,0.08258200
SP-019,CREDIT-G023-180M,0.10195572
SP-019,CREDIT-G023-240M,0.13379929
SP-019,CREDIT-G023-300M,0.16451280
SP-019,CREDIT-G023-360M,0.19413633
SP-019,CREDIT-G024-006M,0.00368663
SP-019,CREDIT-G024-012M,0.00735968
SP-019,CREDIT-G024-024M,0.01466519
SP-019,CREDIT-G024-036M,0.02191694
SP-019,CREDIT-G024-060M,0.03626072
SP-019,CREDIT-G024-084M,0.05233083
SP-019,CREDIT-G024-120M,0.07091616
SP-019,CREDIT-G024-144M,0.08434346
SP-019,CREDIT-G024-180M,0.10411081
SP-019,CREDIT-G024-240M,0.13656845
SP-019,CREDIT-G024-300M,0.16784919
SP-019,CREDIT-G024-360M,0.19799571
SP-019,CREDIT-G025-006M,0.00376634
SP-019,CREDIT-G025-012M,0.00751849
SP-019,CREDIT-G025-024M,0.01498045
SP-019,CREDIT-G025-036M,0.02238630
SP-019,CREDIT-G025-060M,0.03703141
SP-019,CREDIT-G025-084M,0.05338321
SP-019,CREDIT-G025-120M,0.07240263
SP-019,CREDIT-G025-144M,0.08610155
SP-019,CREDIT-G025-180M,0.10626074
SP-019,CREDIT-G025-240M,0.13932877
SP-019,CREDIT-G025-300M,0.17117229
SP-019,CREDIT-G025-360M,0.20183663
SP-019,CREDIT-G026-006M,0.00384603
SP-019,CREDIT-G026-012M,0.00767727
SP-019,CREDIT-G026-024M,0.01529560
SP-019,CREDIT-G026-036M,0.02285545
SP-019,CREDIT-G026-060M,0.03780147
SP-019,CREDIT-G026-084M,0.05443440
SP-019,CREDIT-G026-120M,0.07388672
SP-019,CREDIT-G026-144M,0.08785627
SP-019,CREDIT-G026-180M,0.10840553
SP-019,CREDIT-G026-240M,0.14208029
SP-019,CREDIT-G026-300M,0.17448214
SP-019,CREDIT-G026-360M,0.20565918
SP-019,CREDIT-G027-006M,0.00392572
SP-019,CREDIT-G027-012M,0.00783603
SP-019,CREDIT-G027-024M,0.01561066
SP-019,CREDIT-G027-036M,0.02332436
SP-019,CREDIT-G027-060M,0.03857092
SP-019,CREDIT-G027-084M,0.05548440
SP-019,CREDIT-G027-120M,0.07536844
SP-019,CREDIT-G027-144M,0.08960764
SP-019,CREDIT-G027-180M,0.11054518
SP-019,CREDIT-G027-240M,0.14482303
SP-019,CREDIT-G027-300M,0.17777879
SP-019,CREDIT-G027-360M,0.20946345
SP-019,CREDIT-G028-006M,0.00400540
SP-019,CREDIT-G028-012M,0.00799476
SP-019,CREDIT-G028-024M,0.01592561
SP-019,CREDIT-G028-036M,0.02379306
SP-019,CREDIT-G028-060M,0.03933976
SP-019,CREDIT-G028-084M,0.05653322
SP-019,CREDIT-G028-120M,0.07684780
SP-019,CREDIT-G028-144M,0.09135565
SP-019,CREDIT-G028-180M,0.11267972
SP-019,CREDIT-G028-240M,0.14755702
SP-019,CREDIT-G028-300M,0.18106229
SP-019,CREDIT-G028-360M,0.21324951
SP-019,CREDIT-G029-006M,0.00408508
SP-019,CREDIT-G029-012M,0.00815347
SP-019,CREDIT-G029-024M,0.01624046
SP-019,CREDIT-G029-036M,0.02426152
SP-019,CREDIT-G029-060M,0.04010798
SP-019,CREDIT-G029-084M,0.05758085
SP-019,CREDIT-G029-120M,0.07832480
SP-019,CREDIT-G029-144M,0.09310031
SP-019,CREDIT-G029-180M,0.11480916
SP-019,CREDIT-G029-240M,0.15028229
SP-019,CREDIT-G029-300M,0.18433271
SP-019,CREDIT-G029-360M,0.21701747
SP-019,CREDIT-G030-006M,0.00416475
SP-019,CREDIT-G030-012M,0.00831215
SP-019,CREDIT-G030-024M,0.01655522
SP-019,CREDIT-G030-036M,0.02472976
SP-019,CREDIT-G030-060M,0.04087559
SP-019,CREDIT-G030-084M,0.05862729
SP-019,CREDIT-G030-120M,0.07979944
SP-019,CREDIT-G030-144M,0.09484163
SP-019,CREDIT-G030-180M,0.11693349
SP-019,CREDIT-G030-240M,0.15299887
SP-019,CREDIT-G030-300M,0.18759009
SP-019,CREDIT-G030-360M,0.22076741
SP-019,CREDIT-G031-006M,0.00424441
SP-019,CREDIT-G031-012M,0.00847081
SP-019,CREDIT-G031-024M,0.01686987
SP-019,CREDIT-G031-036M,0.02519778
SP-019,CREDIT-G031-060M,0.04164258
SP-019,CREDIT-G031-084M,0.05967255
SP-019,CREDIT-G031-120M,0.08127172
SP-019,CREDIT-G031-144M,0.09657961
SP-019,CREDIT-G031-180M,0.11905275
SP-019,CREDIT-G031-240M,0.15570678
SP-019,CREDIT-G031-300M,0.19083448
SP-019,CREDIT-G031-360M,0.22449941
SP-019,CREDIT-G032-006M,0.00432407
SP-019,CREDIT-G032-012M,0.00862944
SP-019,CREDIT-G032-024M,0.01718442
SP-019,CREDIT-G032-036M,0.02566557
SP-019,CREDIT-G032-060M,0.04240896
SP-019,CREDIT-G032-084M,0.06071663
SP-019,CREDIT-G032-120M,0.08274165
SP-019,CREDIT-G032-144M,0.09831427
SP-019,CREDIT-G032-180M,0.12116693
SP-019,CREDIT-G032-240M,0.15840605
SP-019,CREDIT-G032-300M,0.19406594
SP-019,CREDIT-G032-360M,0.22821356
SP-019,CREDIT-G033-006M,0.00440372
SP-019,CREDIT-G033-012M,0.00878805
SP-019,CREDIT-G033-024M,0.01749887
SP-019,CREDIT-G033-036M,0.02613314
SP-019,CREDIT-G033-060M,0.04317473
SP-019,CREDIT-G033-084M,0.06175953
SP-019,CREDIT-G033-120M,0.08420923
SP-019,CREDIT-G033-144M,0.10004560
SP-019,CREDIT-G033-180M,0.12327606
SP-019,CREDIT-G033-240M,0.16109671
SP-019,CREDIT-G033-300M,0.19728451
SP-019,CREDIT-G033-360M,0.23190994
SP-019,CREDIT-G034-006M,0.00448337
SP-019,CREDIT-G034-012M,0.00894663
SP-019,CREDIT-G034-024M,0.01781322
SP-019,CREDIT-G034-036M,0.02660049
SP-019,CREDIT-G034-060M,0.04393988
SP-019,CREDIT-G034-084M,0.06280125
